Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Weekday,Time Slot,Driver Assigned,Trip Completed?
3177,City,199,Cancelled,13-07-2016 09:13,NA,9,Wednesday,Morning,Yes,No
5587,City,199,Cancelled,15-07-2016 05:58,NA,5,Friday,Early Morning,Yes,No
5628,City,199,Cancelled,15-07-2016 06:34,NA,6,Friday,Early Morning,Yes,No
6173,City,199,Cancelled,15-07-2016 16:45,NA,16,Friday,Afternoon,Yes,No
383,City,200,Cancelled,11-07-2016 08:21,NA,8,Monday,Early Morning,Yes,No
749,Airport,200,Cancelled,11-07-2016 15:48,NA,15,Monday,Afternoon,Yes,No
5733,City,200,Cancelled,15-07-2016 07:51,NA,7,Friday,Early Morning,Yes,No
18,City,201,Cancelled,11-07-2016 01:16,NA,1,Monday,Late Night,Yes,No
2125,Airport,201,Cancelled,12-07-2016 16:52,NA,16,Tuesday,Afternoon,Yes,No
5522,City,201,Cancelled,15-07-2016 05:21,NA,5,Friday,Early Morning,Yes,No
5895,City,201,Cancelled,15-07-2016 09:49,NA,9,Friday,Morning,Yes,No
192,City,202,Cancelled,11-07-2016 05:56,NA,5,Monday,Early Morning,Yes,No
1469,City,202,Cancelled,12-07-2016 05:05,NA,5,Tuesday,Early Morning,Yes,No
1486,City,202,Cancelled,12-07-2016 05:20,NA,5,Tuesday,Early Morning,Yes,No
2971,City,202,Cancelled,13-07-2016 06:53,NA,6,Wednesday,Early Morning,Yes,No
4331,City,202,Cancelled,14-07-2016 07:10,NA,7,Thursday,Early Morning,Yes,No
1739,City,203,Cancelled,12-07-2016 08:30,NA,8,Tuesday,Early Morning,Yes,No
5679,City,203,Cancelled,15-07-2016 07:09,NA,7,Friday,Early Morning,Yes,No
5750,City,203,Cancelled,15-07-2016 08:03,NA,8,Friday,Early Morning,Yes,No
5856,City,203,Cancelled,15-07-2016 09:08,NA,9,Friday,Morning,Yes,No
6033,Airport,203,Cancelled,15-07-2016 12:55,NA,12,Friday,Afternoon,Yes,No
119,City,204,Cancelled,11-07-2016 05:10,NA,5,Monday,Early Morning,Yes,No
641,City,204,Cancelled,11-07-2016 12:31,NA,12,Monday,Afternoon,Yes,No
3144,City,204,Cancelled,13-07-2016 08:55,NA,8,Wednesday,Early Morning,Yes,No
3404,Airport,204,Cancelled,13-07-2016 15:18,NA,15,Wednesday,Afternoon,Yes,No
4185,City,204,Cancelled,14-07-2016 05:16,NA,5,Thursday,Early Morning,Yes,No
5918,City,204,Cancelled,15-07-2016 10:01,NA,10,Friday,Morning,Yes,No
98,City,205,Cancelled,11-07-2016 04:58,NA,4,Monday,Late Night,Yes,No
1541,City,205,Cancelled,12-07-2016 06:04,NA,6,Tuesday,Early Morning,Yes,No
2872,City,205,Cancelled,13-07-2016 05:41,NA,5,Wednesday,Early Morning,Yes,No
3498,City,205,Cancelled,13-07-2016 17:36,NA,17,Wednesday,Evening,Yes,No
5646,City,205,Cancelled,15-07-2016 06:52,NA,6,Friday,Early Morning,Yes,No
5656,City,205,Cancelled,15-07-2016 06:54,NA,6,Friday,Early Morning,Yes,No
130,City,206,Cancelled,11-07-2016 05:12,NA,5,Monday,Early Morning,Yes,No
268,City,206,Cancelled,11-07-2016 06:52,NA,6,Monday,Early Morning,Yes,No
644,Airport,206,Cancelled,11-07-2016 12:29,NA,12,Monday,Afternoon,Yes,No
1572,City,206,Cancelled,12-07-2016 06:22,NA,6,Tuesday,Early Morning,Yes,No
1619,City,206,Cancelled,12-07-2016 06:53,NA,6,Tuesday,Early Morning,Yes,No
1668,City,206,Cancelled,12-07-2016 07:35,NA,7,Tuesday,Early Morning,Yes,No
1707,City,206,Cancelled,12-07-2016 08:10,NA,8,Tuesday,Early Morning,Yes,No
2113,Airport,206,Cancelled,12-07-2016 16:29,NA,16,Tuesday,Afternoon,Yes,No
4581,City,206,Cancelled,14-07-2016 10:04,NA,10,Thursday,Morning,Yes,No
5626,City,206,Cancelled,15-07-2016 06:33,NA,6,Friday,Early Morning,Yes,No
4255,City,207,Cancelled,14-07-2016 06:08,NA,6,Thursday,Early Morning,Yes,No
5794,City,207,Cancelled,15-07-2016 08:38,NA,8,Friday,Early Morning,Yes,No
6103,Airport,208,Cancelled,15-07-2016 14:52,NA,14,Friday,Afternoon,Yes,No
302,City,209,Cancelled,11-07-2016 07:17,NA,7,Monday,Early Morning,Yes,No
1137,City,209,Cancelled,11-07-2016 20:32,NA,20,Monday,Evening,Yes,No
4304,City,209,Cancelled,14-07-2016 06:50,NA,6,Thursday,Early Morning,Yes,No
1702,City,210,Cancelled,12-07-2016 08:02,NA,8,Tuesday,Early Morning,Yes,No
1762,City,210,Cancelled,12-07-2016 08:50,NA,8,Tuesday,Early Morning,Yes,No
2373,Airport,210,Cancelled,12-07-2016 19:36,NA,19,Tuesday,Evening,Yes,No
3005,City,210,Cancelled,13-07-2016 07:15,NA,7,Wednesday,Early Morning,Yes,No
3131,City,210,Cancelled,13-07-2016 08:40,NA,8,Wednesday,Early Morning,Yes,No
3883,Airport,210,Cancelled,13-07-2016 21:56,NA,21,Wednesday,Night,Yes,No
6131,Airport,210,Cancelled,15-07-2016 15:38,NA,15,Friday,Afternoon,Yes,No
6302,Airport,210,Cancelled,15-07-2016 18:29,NA,18,Friday,Evening,Yes,No
6538,Airport,210,Cancelled,15-07-2016 20:54,NA,20,Friday,Evening,Yes,No
244,City,211,Cancelled,11-07-2016 06:31,NA,6,Monday,Early Morning,Yes,No
1216,Airport,211,Cancelled,11-07-2016 21:32,NA,21,Monday,Night,Yes,No
4154,City,211,Cancelled,14-07-2016 05:07,NA,5,Thursday,Early Morning,Yes,No
393,City,212,Cancelled,11-07-2016 08:27,NA,8,Monday,Early Morning,Yes,No
419,City,212,Cancelled,11-07-2016 08:42,NA,8,Monday,Early Morning,Yes,No
4311,City,212,Cancelled,14-07-2016 06:52,NA,6,Thursday,Early Morning,Yes,No
4404,City,212,Cancelled,14-07-2016 07:55,NA,7,Thursday,Early Morning,Yes,No
5675,City,212,Cancelled,15-07-2016 07:08,NA,7,Friday,Early Morning,Yes,No
193,City,213,Cancelled,11-07-2016 05:58,NA,5,Monday,Early Morning,Yes,No
1825,City,213,Cancelled,12-07-2016 09:35,NA,9,Tuesday,Morning,Yes,No
3111,City,213,Cancelled,13-07-2016 08:31,NA,8,Wednesday,Early Morning,Yes,No
4160,City,213,Cancelled,14-07-2016 05:05,NA,5,Thursday,Early Morning,Yes,No
2846,City,214,Cancelled,13-07-2016 05:24,NA,5,Wednesday,Early Morning,Yes,No
3163,City,214,Cancelled,13-07-2016 09:04,NA,9,Wednesday,Morning,Yes,No
3446,City,214,Cancelled,13-07-2016 16:39,NA,16,Wednesday,Afternoon,Yes,No
4543,City,214,Cancelled,14-07-2016 09:36,NA,9,Thursday,Morning,Yes,No
4800,Airport,214,Cancelled,14-07-2016 16:59,NA,16,Thursday,Afternoon,Yes,No
107,City,215,Cancelled,11-07-2016 05:02,NA,5,Monday,Early Morning,Yes,No
1594,City,215,Cancelled,12-07-2016 06:41,NA,6,Tuesday,Early Morning,Yes,No
1791,City,215,Cancelled,12-07-2016 09:08,NA,9,Tuesday,Morning,Yes,No
6050,City,215,Cancelled,15-07-2016 13:35,NA,13,Friday,Afternoon,Yes,No
409,City,216,Cancelled,11-07-2016 08:34,NA,8,Monday,Early Morning,Yes,No
3137,City,216,Cancelled,13-07-2016 08:52,NA,8,Wednesday,Early Morning,Yes,No
4532,City,216,Cancelled,14-07-2016 09:35,NA,9,Thursday,Morning,Yes,No
5914,City,216,Cancelled,15-07-2016 09:58,NA,9,Friday,Morning,Yes,No
5618,City,217,Cancelled,15-07-2016 06:25,NA,6,Friday,Early Morning,Yes,No
5688,City,217,Cancelled,15-07-2016 07:24,NA,7,Friday,Early Morning,Yes,No
6419,City,217,Cancelled,15-07-2016 19:47,NA,19,Friday,Evening,Yes,No
711,City,218,Cancelled,11-07-2016 14:22,NA,14,Monday,Afternoon,Yes,No
4415,City,218,Cancelled,14-07-2016 08:11,NA,8,Thursday,Early Morning,Yes,No
4544,City,218,Cancelled,14-07-2016 09:33,NA,9,Thursday,Morning,Yes,No
3173,City,219,Cancelled,13-07-2016 09:12,NA,9,Wednesday,Morning,Yes,No
6262,Airport,219,Cancelled,15-07-2016 18:05,NA,18,Friday,Evening,Yes,No
262,City,220,Cancelled,11-07-2016 06:41,NA,6,Monday,Early Morning,Yes,No
529,City,220,Cancelled,11-07-2016 09:54,NA,9,Monday,Morning,Yes,No
1537,City,220,Cancelled,12-07-2016 05:55,NA,5,Tuesday,Early Morning,Yes,No
1788,City,220,Cancelled,12-07-2016 09:08,NA,9,Tuesday,Morning,Yes,No
5816,City,220,Cancelled,15-07-2016 08:44,NA,8,Friday,Early Morning,Yes,No
3260,City,221,Cancelled,13-07-2016 10:13,NA,10,Wednesday,Morning,Yes,No
4008,City,221,Cancelled,13-07-2016 23:43,NA,23,Wednesday,Night,Yes,No
4574,City,221,Cancelled,14-07-2016 09:53,NA,9,Thursday,Morning,Yes,No
1730,City,222,Cancelled,12-07-2016 08:25,NA,8,Tuesday,Early Morning,Yes,No
2448,Airport,222,Cancelled,12-07-2016 20:26,NA,20,Tuesday,Evening,Yes,No
4570,City,222,Cancelled,14-07-2016 09:51,NA,9,Thursday,Morning,Yes,No
5529,City,222,Cancelled,15-07-2016 05:24,NA,5,Friday,Early Morning,Yes,No
1506,City,223,Cancelled,12-07-2016 05:37,NA,5,Tuesday,Early Morning,Yes,No
2651,City,223,Cancelled,12-07-2016 22:56,NA,22,Tuesday,Night,Yes,No
3185,City,223,Cancelled,13-07-2016 09:24,NA,9,Wednesday,Morning,Yes,No
3421,City,223,Cancelled,13-07-2016 15:42,NA,15,Wednesday,Afternoon,Yes,No
291,City,224,Cancelled,11-07-2016 07:06,NA,7,Monday,Early Morning,Yes,No
1669,City,224,Cancelled,12-07-2016 07:39,NA,7,Tuesday,Early Morning,Yes,No
3974,City,224,Cancelled,13-07-2016 23:04,NA,23,Wednesday,Night,Yes,No
4349,City,224,Cancelled,14-07-2016 07:18,NA,7,Thursday,Early Morning,Yes,No
4442,City,224,Cancelled,14-07-2016 08:33,NA,8,Thursday,Early Morning,Yes,No
5327,Airport,224,Cancelled,14-07-2016 22:12,NA,22,Thursday,Night,Yes,No
2929,City,225,Cancelled,13-07-2016 06:28,NA,6,Wednesday,Early Morning,Yes,No
3186,City,225,Cancelled,13-07-2016 09:28,NA,9,Wednesday,Morning,Yes,No
4211,City,225,Cancelled,14-07-2016 05:37,NA,5,Thursday,Early Morning,Yes,No
5273,Airport,225,Cancelled,14-07-2016 21:29,NA,21,Thursday,Night,Yes,No
6445,City,225,Cancelled,15-07-2016 20:01,NA,20,Friday,Evening,Yes,No
157,City,226,Cancelled,11-07-2016 05:38,NA,5,Monday,Early Morning,Yes,No
2813,City,226,Cancelled,13-07-2016 05:06,NA,5,Wednesday,Early Morning,Yes,No
3057,City,226,Cancelled,13-07-2016 07:50,NA,7,Wednesday,Early Morning,Yes,No
4641,City,226,Cancelled,14-07-2016 11:39,NA,11,Thursday,Morning,Yes,No
5884,City,226,Cancelled,15-07-2016 09:36,NA,9,Friday,Morning,Yes,No
1837,City,227,Cancelled,12-07-2016 09:36,NA,9,Tuesday,Morning,Yes,No
4092,City,227,Cancelled,14-07-2016 02:55,NA,2,Thursday,Late Night,Yes,No
4222,City,227,Cancelled,14-07-2016 05:44,NA,5,Thursday,Early Morning,Yes,No
1509,City,228,Cancelled,12-07-2016 05:42,NA,5,Tuesday,Early Morning,Yes,No
3194,City,228,Cancelled,13-07-2016 09:35,NA,9,Wednesday,Morning,Yes,No
3541,Airport,228,Cancelled,13-07-2016 17:57,NA,17,Wednesday,Evening,Yes,No
1365,City,229,Cancelled,11-07-2016 00:09,NA,0,Monday,Late Night,Yes,No
1834,City,229,Cancelled,12-07-2016 09:33,NA,9,Tuesday,Morning,Yes,No
4129,City,229,Cancelled,14-07-2016 04:42,NA,4,Thursday,Late Night,Yes,No
4380,City,229,Cancelled,14-07-2016 07:47,NA,7,Thursday,Early Morning,Yes,No
4434,City,229,Cancelled,14-07-2016 08:27,NA,8,Thursday,Early Morning,Yes,No
5735,City,229,Cancelled,15-07-2016 07:47,NA,7,Friday,Early Morning,Yes,No
6434,Airport,229,Cancelled,15-07-2016 19:49,NA,19,Friday,Evening,Yes,No
623,Airport,230,Cancelled,11-07-2016 12:03,NA,12,Monday,Afternoon,Yes,No
1521,City,230,Cancelled,12-07-2016 05:50,NA,5,Tuesday,Early Morning,Yes,No
2771,City,230,Cancelled,13-07-2016 04:24,NA,4,Wednesday,Late Night,Yes,No
2873,City,230,Cancelled,13-07-2016 05:48,NA,5,Wednesday,Early Morning,Yes,No
3320,Airport,230,Cancelled,13-07-2016 12:21,NA,12,Wednesday,Afternoon,Yes,No
4571,City,230,Cancelled,14-07-2016 09:49,NA,9,Thursday,Morning,Yes,No
4600,City,230,Cancelled,14-07-2016 10:08,NA,10,Thursday,Morning,Yes,No
5341,City,230,Cancelled,14-07-2016 22:34,NA,22,Thursday,Night,Yes,No
2435,City,231,Cancelled,12-07-2016 20:11,NA,20,Tuesday,Evening,Yes,No
2919,City,231,Cancelled,13-07-2016 06:19,NA,6,Wednesday,Early Morning,Yes,No
4712,City,231,Cancelled,14-07-2016 13:23,NA,13,Thursday,Afternoon,Yes,No
399,City,232,Cancelled,11-07-2016 08:25,NA,8,Monday,Early Morning,Yes,No
2826,City,232,Cancelled,13-07-2016 05:13,NA,5,Wednesday,Early Morning,Yes,No
3090,City,232,Cancelled,13-07-2016 08:13,NA,8,Wednesday,Early Morning,Yes,No
4141,City,232,Cancelled,14-07-2016 04:46,NA,4,Thursday,Late Night,Yes,No
5817,City,232,Cancelled,15-07-2016 08:46,NA,8,Friday,Early Morning,Yes,No
1156,City,233,Cancelled,11-07-2016 20:46,NA,20,Monday,Evening,Yes,No
3155,City,233,Cancelled,13-07-2016 09:02,NA,9,Wednesday,Morning,Yes,No
5821,City,233,Cancelled,15-07-2016 08:54,NA,8,Friday,Early Morning,Yes,No
552,City,234,Cancelled,11-07-2016 10:07,NA,10,Monday,Morning,Yes,No
589,Airport,234,Cancelled,11-07-2016 11:19,NA,11,Monday,Morning,Yes,No
3218,City,234,Cancelled,13-07-2016 09:49,NA,9,Wednesday,Morning,Yes,No
3287,City,234,Cancelled,13-07-2016 11:13,NA,11,Wednesday,Morning,Yes,No
5557,City,234,Cancelled,15-07-2016 05:39,NA,5,Friday,Early Morning,Yes,No
5874,City,234,Cancelled,15-07-2016 09:21,NA,9,Friday,Morning,Yes,No
1117,Airport,235,Cancelled,11-07-2016 20:17,NA,20,Monday,Evening,Yes,No
2820,City,235,Cancelled,13-07-2016 05:14,NA,5,Wednesday,Early Morning,Yes,No
3083,City,235,Cancelled,13-07-2016 08:16,NA,8,Wednesday,Early Morning,Yes,No
185,City,236,Cancelled,11-07-2016 05:43,NA,5,Monday,Early Morning,Yes,No
2922,City,236,Cancelled,13-07-2016 06:25,NA,6,Wednesday,Early Morning,Yes,No
4379,City,236,Cancelled,14-07-2016 07:43,NA,7,Thursday,Early Morning,Yes,No
1846,City,237,Cancelled,12-07-2016 09:43,NA,9,Tuesday,Morning,Yes,No
2778,Airport,237,Cancelled,13-07-2016 04:45,NA,4,Wednesday,Late Night,Yes,No
4161,City,237,Cancelled,14-07-2016 05:06,NA,5,Thursday,Early Morning,Yes,No
5702,City,237,Cancelled,15-07-2016 07:37,NA,7,Friday,Early Morning,Yes,No
5808,City,237,Cancelled,15-07-2016 08:39,NA,8,Friday,Early Morning,Yes,No
298,City,238,Cancelled,11-07-2016 07:15,NA,7,Monday,Early Morning,Yes,No
4602,Airport,238,Cancelled,14-07-2016 10:13,NA,10,Thursday,Morning,Yes,No
5650,City,238,Cancelled,15-07-2016 06:59,NA,6,Friday,Early Morning,Yes,No
508,City,239,Cancelled,11-07-2016 09:40,NA,9,Monday,Morning,Yes,No
1419,City,239,Cancelled,12-07-2016 03:57,NA,3,Tuesday,Late Night,Yes,No
3114,City,239,Cancelled,13-07-2016 08:38,NA,8,Wednesday,Early Morning,Yes,No
309,City,240,Cancelled,11-07-2016 07:18,NA,7,Monday,Early Morning,Yes,No
327,City,240,Cancelled,11-07-2016 07:33,NA,7,Monday,Early Morning,Yes,No
1491,City,240,Cancelled,12-07-2016 05:36,NA,5,Tuesday,Early Morning,Yes,No
4392,City,240,Cancelled,14-07-2016 07:56,NA,7,Thursday,Early Morning,Yes,No
5396,City,240,Cancelled,15-07-2016 00:54,NA,0,Friday,Late Night,Yes,No
5767,City,240,Cancelled,15-07-2016 08:19,NA,8,Friday,Early Morning,Yes,No
5498,City,241,Cancelled,15-07-2016 04:56,NA,4,Friday,Late Night,Yes,No
5755,City,241,Cancelled,15-07-2016 08:05,NA,8,Friday,Early Morning,Yes,No
414,City,242,Cancelled,11-07-2016 08:41,NA,8,Monday,Early Morning,Yes,No
1621,City,242,Cancelled,12-07-2016 06:56,NA,6,Tuesday,Early Morning,Yes,No
5288,Airport,242,Cancelled,14-07-2016 21:42,NA,21,Thursday,Night,Yes,No
1778,City,243,Cancelled,12-07-2016 09:01,NA,9,Tuesday,Morning,Yes,No
5266,Airport,243,Cancelled,14-07-2016 21:26,NA,21,Thursday,Night,Yes,No
5836,City,243,Cancelled,15-07-2016 09:02,NA,9,Friday,Morning,Yes,No
115,City,244,Cancelled,11-07-2016 05:14,NA,5,Monday,Early Morning,Yes,No
4655,City,244,Cancelled,14-07-2016 12:04,NA,12,Thursday,Afternoon,Yes,No
5590,City,244,Cancelled,15-07-2016 06:02,NA,6,Friday,Early Morning,Yes,No
1784,City,245,Cancelled,12-07-2016 09:02,NA,9,Tuesday,Morning,Yes,No
3123,City,245,Cancelled,13-07-2016 08:39,NA,8,Wednesday,Early Morning,Yes,No
3330,City,245,Cancelled,13-07-2016 12:25,NA,12,Wednesday,Afternoon,Yes,No
4376,City,245,Cancelled,14-07-2016 07:41,NA,7,Thursday,Early Morning,Yes,No
4540,City,245,Cancelled,14-07-2016 09:38,NA,9,Thursday,Morning,Yes,No
431,City,246,Cancelled,11-07-2016 08:56,NA,8,Monday,Early Morning,Yes,No
1599,City,246,Cancelled,12-07-2016 06:39,NA,6,Tuesday,Early Morning,Yes,No
1725,City,246,Cancelled,12-07-2016 08:17,NA,8,Tuesday,Early Morning,Yes,No
4248,City,246,Cancelled,14-07-2016 06:02,NA,6,Thursday,Early Morning,Yes,No
133,City,247,Cancelled,11-07-2016 05:14,NA,5,Monday,Early Morning,Yes,No
4170,City,247,Cancelled,14-07-2016 05:09,NA,5,Thursday,Early Morning,Yes,No
6057,Airport,247,Cancelled,15-07-2016 13:41,NA,13,Friday,Afternoon,Yes,No
108,City,248,Cancelled,11-07-2016 05:09,NA,5,Monday,Early Morning,Yes,No
1798,City,248,Cancelled,12-07-2016 09:10,NA,9,Tuesday,Morning,Yes,No
1932,City,248,Cancelled,12-07-2016 11:13,NA,11,Tuesday,Morning,Yes,No
5865,City,248,Cancelled,15-07-2016 09:18,NA,9,Friday,Morning,Yes,No
5981,City,248,Cancelled,15-07-2016 11:40,NA,11,Friday,Morning,Yes,No
363,City,249,Cancelled,11-07-2016 08:02,NA,8,Monday,Early Morning,Yes,No
3153,City,249,Cancelled,13-07-2016 09:03,NA,9,Wednesday,Morning,Yes,No
3196,City,249,Cancelled,13-07-2016 09:37,NA,9,Wednesday,Morning,Yes,No
3214,City,249,Cancelled,13-07-2016 09:46,NA,9,Wednesday,Morning,Yes,No
4171,City,249,Cancelled,14-07-2016 05:11,NA,5,Thursday,Early Morning,Yes,No
5824,City,249,Cancelled,15-07-2016 08:50,NA,8,Friday,Early Morning,Yes,No
1866,City,250,Cancelled,12-07-2016 09:52,NA,9,Tuesday,Morning,Yes,No
2958,City,250,Cancelled,13-07-2016 06:46,NA,6,Wednesday,Early Morning,Yes,No
3181,Airport,250,Cancelled,13-07-2016 09:19,NA,9,Wednesday,Morning,Yes,No
5833,City,250,Cancelled,15-07-2016 08:57,NA,8,Friday,Early Morning,Yes,No
5873,City,250,Cancelled,15-07-2016 09:20,NA,9,Friday,Morning,Yes,No
415,Airport,251,Cancelled,11-07-2016 08:37,NA,8,Monday,Early Morning,Yes,No
4439,City,251,Cancelled,14-07-2016 08:27,NA,8,Thursday,Early Morning,Yes,No
5761,City,251,Cancelled,15-07-2016 08:18,NA,8,Friday,Early Morning,Yes,No
490,City,252,Cancelled,11-07-2016 09:33,NA,9,Monday,Morning,Yes,No
464,City,253,Cancelled,11-07-2016 09:14,NA,9,Monday,Morning,Yes,No
725,Airport,253,Cancelled,11-07-2016 15:02,NA,15,Monday,Afternoon,Yes,No
2418,Airport,254,Cancelled,12-07-2016 20:05,NA,20,Tuesday,Evening,Yes,No
4137,City,254,Cancelled,14-07-2016 04:48,NA,4,Thursday,Late Night,Yes,No
780,Airport,255,Cancelled,11-07-2016 16:42,NA,16,Monday,Afternoon,Yes,No
1601,City,255,Cancelled,12-07-2016 06:43,NA,6,Tuesday,Early Morning,Yes,No
1831,Airport,255,Cancelled,12-07-2016 09:27,NA,9,Tuesday,Morning,Yes,No
5545,City,255,Cancelled,15-07-2016 05:27,NA,5,Friday,Early Morning,Yes,No
2782,City,256,Cancelled,13-07-2016 04:50,NA,4,Wednesday,Late Night,Yes,No
4202,City,256,Cancelled,14-07-2016 05:37,NA,5,Thursday,Early Morning,Yes,No
4253,City,256,Cancelled,14-07-2016 06:02,NA,6,Thursday,Early Morning,Yes,No
4669,City,256,Cancelled,14-07-2016 12:34,NA,12,Thursday,Afternoon,Yes,No
5694,City,256,Cancelled,15-07-2016 07:31,NA,7,Friday,Early Morning,Yes,No
5707,City,256,Cancelled,15-07-2016 07:32,NA,7,Friday,Early Morning,Yes,No
5795,City,256,Cancelled,15-07-2016 08:41,NA,8,Friday,Early Morning,Yes,No
4203,City,257,Cancelled,14-07-2016 05:36,NA,5,Thursday,Early Morning,Yes,No
5928,City,257,Cancelled,15-07-2016 10:07,NA,10,Friday,Morning,Yes,No
471,City,258,Cancelled,11-07-2016 09:22,NA,9,Monday,Morning,Yes,No
4505,City,258,Cancelled,14-07-2016 09:09,NA,9,Thursday,Morning,Yes,No
5876,City,258,Cancelled,15-07-2016 09:27,NA,9,Friday,Morning,Yes,No
332,City,259,Cancelled,11-07-2016 07:40,NA,7,Monday,Early Morning,Yes,No
1734,City,259,Cancelled,12-07-2016 08:25,NA,8,Tuesday,Early Morning,Yes,No
3202,City,259,Cancelled,13-07-2016 09:41,NA,9,Wednesday,Morning,Yes,No
4232,City,259,Cancelled,14-07-2016 05:55,NA,5,Thursday,Early Morning,Yes,No
6608,Airport,259,Cancelled,15-07-2016 21:46,NA,21,Friday,Night,Yes,No
1703,City,260,Cancelled,12-07-2016 08:05,NA,8,Tuesday,Early Morning,Yes,No
3001,City,260,Cancelled,13-07-2016 07:15,NA,7,Wednesday,Early Morning,Yes,No
3149,City,260,Cancelled,13-07-2016 08:55,NA,8,Wednesday,Early Morning,Yes,No
4496,City,260,Cancelled,14-07-2016 09:02,NA,9,Thursday,Morning,Yes,No
1591,City,261,Cancelled,12-07-2016 06:28,NA,6,Tuesday,Early Morning,Yes,No
1876,City,261,Cancelled,12-07-2016 10:01,NA,10,Tuesday,Morning,Yes,No
4169,City,261,Cancelled,14-07-2016 05:12,NA,5,Thursday,Early Morning,Yes,No
4512,City,261,Cancelled,14-07-2016 09:15,NA,9,Thursday,Morning,Yes,No
2895,City,262,Cancelled,13-07-2016 06:02,NA,6,Wednesday,Early Morning,Yes,No
4330,City,262,Cancelled,14-07-2016 07:13,NA,7,Thursday,Early Morning,Yes,No
4801,City,262,Cancelled,14-07-2016 16:59,NA,16,Thursday,Afternoon,Yes,No
5787,City,262,Cancelled,15-07-2016 08:30,NA,8,Friday,Early Morning,Yes,No
743,City,263,Cancelled,11-07-2016 15:37,NA,15,Monday,Afternoon,Yes,No
3704,Airport,263,Cancelled,13-07-2016 19:47,NA,19,Wednesday,Evening,Yes,No
485,City,264,Cancelled,11-07-2016 09:33,NA,9,Monday,Morning,Yes,No
647,City,264,Cancelled,11-07-2016 12:37,NA,12,Monday,Afternoon,Yes,No
1858,City,264,Cancelled,12-07-2016 09:54,NA,9,Tuesday,Morning,Yes,No
4755,City,264,Cancelled,14-07-2016 15:17,NA,15,Thursday,Afternoon,Yes,No
5769,City,264,Cancelled,15-07-2016 08:21,NA,8,Friday,Early Morning,Yes,No
2988,City,265,Cancelled,13-07-2016 07:09,NA,7,Wednesday,Early Morning,Yes,No
553,City,266,Cancelled,11-07-2016 10:09,NA,10,Monday,Morning,Yes,No
676,City,266,Cancelled,11-07-2016 13:23,NA,13,Monday,Afternoon,Yes,No
1516,City,266,Cancelled,12-07-2016 05:44,NA,5,Tuesday,Early Morning,Yes,No
1763,City,266,Cancelled,12-07-2016 08:51,NA,8,Tuesday,Early Morning,Yes,No
4144,City,266,Cancelled,14-07-2016 04:50,NA,4,Thursday,Late Night,Yes,No
6541,Airport,266,Cancelled,15-07-2016 20:54,NA,20,Friday,Evening,Yes,No
147,City,267,Cancelled,11-07-2016 05:26,NA,5,Monday,Early Morning,Yes,No
2881,City,267,Cancelled,13-07-2016 05:58,NA,5,Wednesday,Early Morning,Yes,No
2964,City,267,Cancelled,13-07-2016 06:48,NA,6,Wednesday,Early Morning,Yes,No
4236,City,267,Cancelled,14-07-2016 05:53,NA,5,Thursday,Early Morning,Yes,No
4447,City,267,Cancelled,14-07-2016 08:32,NA,8,Thursday,Early Morning,Yes,No
4579,Airport,267,Cancelled,14-07-2016 10:04,NA,10,Thursday,Morning,Yes,No
5720,City,267,Cancelled,15-07-2016 07:37,NA,7,Friday,Early Morning,Yes,No
5820,City,267,Cancelled,15-07-2016 08:50,NA,8,Friday,Early Morning,Yes,No
6487,Airport,267,Cancelled,15-07-2016 20:23,NA,20,Friday,Evening,Yes,No
120,City,268,Cancelled,11-07-2016 05:04,NA,5,Monday,Early Morning,Yes,No
1560,City,268,Cancelled,12-07-2016 06:06,NA,6,Tuesday,Early Morning,Yes,No
4815,Airport,268,Cancelled,14-07-2016 17:18,NA,17,Thursday,Evening,Yes,No
166,City,269,Cancelled,11-07-2016 05:41,NA,5,Monday,Early Morning,Yes,No
1655,Airport,269,Cancelled,12-07-2016 07:27,NA,7,Tuesday,Early Morning,Yes,No
1670,City,269,Cancelled,12-07-2016 07:36,NA,7,Tuesday,Early Morning,Yes,No
3026,City,269,Cancelled,13-07-2016 07:29,NA,7,Wednesday,Early Morning,Yes,No
3388,City,269,Cancelled,13-07-2016 14:36,NA,14,Wednesday,Afternoon,Yes,No
5809,City,269,Cancelled,15-07-2016 08:48,NA,8,Friday,Early Morning,Yes,No
6080,Airport,269,Cancelled,15-07-2016 14:17,NA,14,Friday,Afternoon,Yes,No
1545,Airport,270,Cancelled,12-07-2016 06:01,NA,6,Tuesday,Early Morning,Yes,No
3032,City,270,Cancelled,13-07-2016 07:33,NA,7,Wednesday,Early Morning,Yes,No
3156,City,270,Cancelled,13-07-2016 09:00,NA,9,Wednesday,Morning,Yes,No
4741,City,270,Cancelled,14-07-2016 14:52,NA,14,Thursday,Afternoon,Yes,No
5582,City,270,Cancelled,15-07-2016 05:52,NA,5,Friday,Early Morning,Yes,No
5677,City,270,Cancelled,15-07-2016 07:06,NA,7,Friday,Early Morning,Yes,No
5989,Airport,270,Cancelled,15-07-2016 11:46,NA,11,Friday,Morning,Yes,No
417,City,271,Cancelled,11-07-2016 08:42,NA,8,Monday,Early Morning,Yes,No
1437,City,271,Cancelled,12-07-2016 04:42,NA,4,Tuesday,Late Night,Yes,No
3063,City,271,Cancelled,13-07-2016 07:55,NA,7,Wednesday,Early Morning,Yes,No
